Date,Open,High,Low,Close,Volume,Adjusted Close
1984-07-20,0.0,0.0,0.0,0.0,,0.0
1984-07-23,0.0,0.0,0.0,0.0,,0.0
1984-07-24,0.0,0.0,0.0,0.0,,0.0
1984-07-25,0.0,0.0,0.0,0.0,,0.0
1984-07-26,0.0,0.0,0.0,0.0,,0.0
1984-07-27,0.0,0.0,0.0,0.0,,0.0
1984-07-30,0.0,0.0,0.0,0.0,,0.0
1984-07-31,-0.199570815451,-0.199570815451,-0.199570815451,-0.199570815451,,-0.199570760521
1984-08-01,0.0,0.0,0.0,0.0,,0.0
1984-08-02,0.0,0.0,0.0,0.0,,0.0
1984-08-03,0.0,0.0,0.0,0.0,,0.0
1984-08-06,0.0,0.0,0.0,0.0,,0.0
1984-08-07,0.0,0.0,0.0,0.0,,0.0
1984-08-08,0.0,0.0,0.0,0.0,,0.0
1984-08-09,0.0,0.0,0.0,0.0,,0.0
1984-08-10,0.0,0.0,0.0,0.0,,0.0
1984-08-13,0.0,0.0,0.0,0.0,,0.0
1984-08-14,0.0,0.0,0.0,0.0,,0.0
1984-08-15,0.0,0.0,0.0,0.0,,0.0
1984-08-16,0.0,0.0,0.0,0.0,,0.0
1984-08-17,0.0,0.0,0.0,0.0,,0.0
1984-08-20,0.0,0.0,0.0,0.0,,0.0
1984-08-21,0.0,0.0,0.0,0.0,,0.0
1984-08-22,0.0,0.0,0.0,0.0,,0.0
1984-08-23,0.0,0.0,0.0,0.0,,0.0
1984-08-24,0.0,0.0,0.0,0.0,,0.0
1984-08-27,0.0,0.0,0.0,0.0,,0.0
1984-08-28,0.0,0.0,0.0,0.0,,0.0
1984-08-29,0.0,0.0,0.0,0.0,,0.0
1984-08-30,0.0,0.0,0.0,0.0,,0.0
1984-08-31,0.132707774799,0.132707774799,0.132707774799,0.132707774799,,0.132707933706
1984-09-04,0.0,0.0,0.0,0.0,,0.0
1984-09-05,0.0,0.0,0.0,0.0,,0.0
1984-09-06,0.0,0.0,0.0,0.0,,0.0
1984-09-07,0.0,0.0,0.0,0.0,,0.0
1984-09-10,0.0,0.0,0.0,0.0,,0.0
1984-09-11,0.0,0.0,0.0,0.0,,0.0
1984-09-12,0.0,0.0,0.0,0.0,,0.0
1984-09-13,0.0,0.0,0.0,0.0,,0.0
1984-09-14,0.0,0.0,0.0,0.0,,0.0
1984-09-17,0.0,0.0,0.0,0.0,,0.0
1984-09-18,0.0,0.0,0.0,0.0,,0.0
1984-09-19,0.0,0.0,0.0,0.0,,0.0
1984-09-20,0.0,0.0,0.0,0.0,,0.0
1984-09-21,0.0,0.0,0.0,0.0,,0.0
1984-09-24,0.0,0.0,0.0,0.0,,0.0
1984-09-25,0.0,0.0,0.0,0.0,,0.0
1984-09-26,0.0,0.0,0.0,0.0,,0.0
1984-09-27,0.0,0.0,0.0,0.0,,0.0
1984-09-28,-0.0461538461538,-0.0461538461538,-0.0461538461538,-0.0461538461538,,-0.0461541457051
1984-10-01,0.0,0.0,0.0,0.0,,0.0
1984-10-02,0.0,0.0,0.0,0.0,,0.0
1984-10-03,0.0,0.0,0.0,0.0,,0.0
1984-10-04,0.0,0.0,0.0,0.0,,0.0
1984-10-05,0.0,0.0,0.0,0.0,,0.0
1984-10-08,0.0,0.0,0.0,0.0,,0.0
1984-10-09,0.0,0.0,0.0,0.0,,0.0
1984-10-10,0.0,0.0,0.0,0.0,,0.0
1984-10-11,0.0,0.0,0.0,0.0,,0.0
1984-10-12,0.0,0.0,0.0,0.0,,0.0
1984-10-15,0.0,0.0,0.0,0.0,,0.0
1984-10-16,0.0,0.0,0.0,0.0,,0.0
1984-10-17,0.0,0.0,0.0,0.0,,0.0
1984-10-18,0.0,0.0,0.0,0.0,,0.0
1984-10-19,0.0,0.0,0.0,0.0,,0.0
1984-10-22,0.0,0.0,0.0,0.0,,0.0
1984-10-23,0.0,0.0,0.0,0.0,,0.0
1984-10-24,0.0,0.0,0.0,0.0,,0.0
1984-10-25,0.0,0.0,0.0,0.0,,0.0
1984-10-26,0.0,0.0,0.0,0.0,,0.0
1984-10-29,0.0,0.0,0.0,0.0,,0.0
1984-10-30,0.0,0.0,0.0,0.0,,0.0
1984-10-31,-0.0732009925558,-0.0732009925558,-0.0732009925558,-0.0732009925558,,-0.0732009279738
1984-11-01,0.0,0.0,0.0,0.0,,0.0
1984-11-02,0.0,0.0,0.0,0.0,,0.0
1984-11-05,0.0,0.0,0.0,0.0,,0.0
1984-11-06,0.0,0.0,0.0,0.0,,0.0
1984-11-07,0.0,0.0,0.0,0.0,,0.0
1984-11-08,0.0,0.0,0.0,0.0,,0.0
1984-11-09,0.0,0.0,0.0,0.0,,0.0
1984-11-12,0.0,0.0,0.0,0.0,,0.0
1984-11-13,0.0,0.0,0.0,0.0,,0.0
1984-11-14,0.0,0.0,0.0,0.0,,0.0
1984-11-15,0.0,0.0,0.0,0.0,,0.0
1984-11-16,0.0,0.0,0.0,0.0,,0.0
1984-11-19,0.0,0.0,0.0,0.0,,0.0
1984-11-20,0.0,0.0,0.0,0.0,,0.0
1984-11-21,0.0,0.0,0.0,0.0,,0.0
1984-11-23,0.0,0.0,0.0,0.0,,0.0
1984-11-26,0.0,0.0,0.0,0.0,,0.0
1984-11-27,0.0,0.0,0.0,0.0,,0.0
1984-11-28,0.0,0.0,0.0,0.0,,0.0
1984-11-29,0.0,0.0,0.0,0.0,,0.0
1984-11-30,0.0200803212851,0.0200803212851,0.0200803212851,0.0200803212851,,0.0200804141627
1984-12-03,0.0,0.0,0.0,0.0,,0.0
1984-12-04,0.0,0.0,0.0,0.0,,0.0
1984-12-05,0.0,0.0,0.0,0.0,,0.0
1984-12-06,0.0,0.0,0.0,0.0,,0.0
1984-12-07,0.0,0.0,0.0,0.0,,0.0
1984-12-10,0.0,0.0,0.0,0.0,,0.0
1984-12-11,0.0,0.0,0.0,0.0,,0.0
1984-12-12,0.0,0.0,0.0,0.0,,0.0
1984-12-13,0.0,0.0,0.0,0.0,,0.0
1984-12-14,0.0,0.0,0.0,0.0,,0.0
1984-12-17,0.0,0.0,0.0,0.0,,0.0
1984-12-18,0.0,0.0,0.0,0.0,,0.0
1984-12-19,0.0,0.0,0.0,0.0,,0.0
1984-12-20,0.0,0.0,0.0,0.0,,0.0
1984-12-21,0.0,0.0,0.0,0.0,,0.0
1984-12-24,0.0,0.0,0.0,0.0,,0.0
1984-12-26,0.0,0.0,0.0,0.0,,0.0
1984-12-27,0.0,0.0,0.0,0.0,,0.0
1984-12-28,0.0,0.0,0.0,0.0,,0.0
1984-12-31,-0.116797900262,-0.116797900262,-0.116797900262,-0.116797900262,,-0.11679799802
1985-01-02,-0.0208023774146,-0.0208023774146,-0.0208023774146,-0.0208023774146,,-0.0208025962755
1985-01-03,-0.0197268588771,-0.0197268588771,-0.0197268588771,-0.0197268588771,,-0.0197265804202
1985-01-04,-0.00928792569659,-0.00928792569659,-0.00928792569659,-0.00928792569659,,-0.00928784093195
1985-01-07,-0.0015625,-0.0015625,-0.0015625,-0.0015625,,-0.00156237849149
1985-01-08,0.00782472613459,0.00782472613459,0.00782472613459,0.00782472613459,,0.00782476038441
1985-01-09,-0.00931677018634,-0.00931677018634,-0.00931677018634,-0.00931677018634,,-0.00931732160855
1985-01-10,0.0141065830721,0.0141065830721,0.0141065830721,0.0141065830721,,0.0141067811318
1985-01-11,-0.00309119010819,-0.00309119010819,-0.00309119010819,-0.00309119010819,,-0.00309095035598
1985-01-14,-0.0093023255814,-0.0093023255814,-0.0093023255814,-0.0093023255814,,-0.00930223956503
1985-01-15,0.00156494522692,0.00156494522692,0.00156494522692,0.00156494522692,,0.00156482333782
1985-01-16,-0.015625,-0.015625,-0.015625,-0.015625,,-0.0156250702942
1985-01-17,0.0126984126984,0.0126984126984,0.0126984126984,0.0126984126984,,0.0126980789985
1985-01-18,0.00156739811912,0.00156739811912,0.00156739811912,0.00156739811912,,0.00156792156266
1985-01-21,0.00469483568075,0.00469483568075,0.00469483568075,0.00469483568075,,0.00469447001345
1985-01-22,-0.00311526479751,-0.00311526479751,-0.00311526479751,-0.00311526479751,,-0.0031150232922
1985-01-23,-0.021875,-0.021875,-0.021875,-0.021875,,-0.0218752269498
1985-01-24,-0.00638977635783,-0.00638977635783,-0.00638977635783,-0.00638977635783,,-0.00638993799953
1985-01-25,-0.0064308681672,-0.0064308681672,-0.0064308681672,-0.0064308681672,,-0.00643037060599
1985-01-28,-0.00323624595469,-0.00323624595469,-0.00323624595469,-0.00323624595469,,-0.00323665951181
1985-01-29,0.0211038961039,0.0211038961039,0.0211038961039,0.0211038961039,,0.021104264656
1985-01-30,0.0158982511924,0.0158982511924,0.0158982511924,0.0158982511924,,0.0158983218874
1985-01-31,0.0328638497653,0.0328638497653,0.0328638497653,0.0328638497653,,0.0328638648755
1985-02-01,0.00757575757576,0.00757575757576,0.00757575757576,0.00757575757576,,0.00757579062499
1985-02-04,-0.00902255639098,-0.00902255639098,-0.00902255639098,-0.00902255639098,,-0.00902309027853
1985-02-05,-0.00455235204856,-0.00455235204856,-0.00455235204856,-0.00455235204856,,-0.00455199971538
1985-02-06,0.0198170731707,0.0198170731707,0.0198170731707,0.0198170731707,,0.0198167864264
1985-02-07,0.00747384155456,0.00747384155456,0.00747384155456,0.00747384155456,,0.00747387739669
1985-02-08,-0.0237388724036,-0.0237388724036,-0.0237388724036,-0.0237388724036,,-0.0237388633491
1985-02-11,0.0121580547112,0.0121580547112,0.0121580547112,0.0121580547112,,0.0121583625155
1985-02-12,0.0135135135135,0.0135135135135,0.0135135135135,0.0135135135135,,0.0135130795246
1985-02-13,-0.00888888888889,-0.00888888888889,-0.00888888888889,-0.00888888888889,,-0.00888881034848
1985-02-14,0.00747384155456,0.00747384155456,0.00747384155456,0.00747384155456,,0.00747387739669
1985-02-15,0.0163204747774,0.0163204747774,0.0163204747774,0.0163204747774,,0.0163204304107
1985-02-19,-0.0189781021898,-0.0189781021898,-0.0189781021898,-0.0189781021898,,-0.0189778330743
1985-02-20,-0.0119047619048,-0.0119047619048,-0.0119047619048,-0.0119047619048,,-0.0119050606607
1985-02-21,-0.019578313253,-0.019578313253,-0.019578313253,-0.019578313253,,-0.0195780361752
1985-02-22,-0.0384024577573,-0.0384024577573,-0.0384024577573,-0.0384024577573,,-0.0384026324569
1985-02-25,-0.055910543131,-0.055910543131,-0.055910543131,-0.055910543131,,-0.0559101505726
1985-02-26,0.0321489001692,0.0321489001692,0.0321489001692,0.0321489001692,,0.0321484821131
1985-02-27,0.0393442622951,0.0393442622951,0.0393442622951,0.0393442622951,,0.0393445828627
1985-02-28,-0.00157728706625,-0.00157728706625,-0.00157728706625,-0.00157728706625,,-0.00157716427032
1985-03-01,0.00473933649289,0.00473933649289,0.00473933649289,0.00473933649289,,0.0047389669403
1985-03-04,-0.00157232704403,-0.00157232704403,-0.00157232704403,-0.00157232704403,,-0.00157220501916
1985-03-05,-0.0204724409449,-0.0204724409449,-0.0204724409449,-0.0204724409449,,-0.0204727928722
1985-03-06,-0.0048231511254,-0.0048231511254,-0.0048231511254,-0.0048231511254,,0.00487039073561
1985-03-07,0.0113085621971,0.0113085621971,0.0113085621971,0.0113085621971,,0.0113085069138
1985-03-08,-0.00319488817891,-0.00319488817891,-0.00319488817891,-0.00319488817891,,-0.00319505865633
1985-03-11,0.0176282051282,0.0176282051282,0.0176282051282,0.0176282051282,,0.0176284959637
1985-03-12,0.0,0.0,0.0,0.0,,0.0
1985-03-13,0.00944881889764,0.00944881889764,0.00944881889764,0.00944881889764,,0.00944868049488
1985-03-14,-0.0109204368175,-0.0109204368175,-0.0109204368175,-0.0109204368175,,-0.0109203842725
1985-03-15,0.0,0.0,0.0,0.0,,0.0
1985-03-18,0.0299684542587,0.0299684542587,0.0299684542587,0.0299684542587,,0.0299687674081
1985-03-19,0.0719754977029,0.0719754977029,0.0719754977029,0.0719754977029,,0.0719755712619
1985-03-20,0.0142857142857,0.0142857142857,0.0142857142857,0.0142857142857,,0.0142853069322
1985-03-21,-0.00704225352113,-0.00704225352113,-0.00704225352113,-0.00704225352113,,-0.00704205554124
1985-03-22,0.00567375886525,0.00567375886525,0.00567375886525,0.00567375886525,,0.00567348266551
1985-03-25,0.00705218617772,0.00705218617772,0.00705218617772,0.00705218617772,,0.00705256299619
1985-03-26,0.00420168067227,0.00420168067227,0.00420168067227,0.00420168067227,,0.00420133308459
1985-03-27,0.0488145048814,0.0488145048814,0.0488145048814,0.0488145048814,,0.0488148392657
1985-03-28,0.0119680851064,0.0119680851064,0.0119680851064,0.0119680851064,,0.0119681787502
1985-03-29,0.030223390276,0.030223390276,0.030223390276,0.030223390276,,0.0302233860556
1985-04-01,-0.0267857142857,-0.0267857142857,-0.0267857142857,-0.0267857142857,,-0.0267860946952
1985-04-02,0.0,0.0,0.0,0.0,,0.0
1985-04-03,-0.00655307994758,-0.00655307994758,-0.00655307994758,-0.00655307994758,,-0.00655289592192
1985-04-04,0.00131926121372,0.00131926121372,0.00131926121372,0.00131926121372,,0.00131933140261
1985-04-08,0.0171277997365,0.0171277997365,0.0171277997365,0.0171277997365,,0.0171276363937
1985-04-09,0.0142487046632,0.0142487046632,0.0142487046632,0.0142487046632,,0.0142489363689
1985-04-10,0.0,0.0,0.0,0.0,,0.0
1985-04-11,0.0280970625798,0.0280970625798,0.0280970625798,0.0280970625798,,0.0280969928149
1985-04-12,0.00621118012422,0.00621118012422,0.00621118012422,0.00621118012422,,0.00621100411402
1985-04-15,0.0246913580247,0.0246913580247,0.0246913580247,0.0246913580247,,0.0246916684604
1985-04-16,-0.00361445783133,-0.00361445783133,-0.00361445783133,-0.00361445783133,,-0.00361464941582
1985-04-17,-0.0145102781137,-0.0145102781137,-0.0145102781137,-0.0145102781137,,-0.0145105574539
1985-04-18,-0.00122699386503,-0.00122699386503,-0.00122699386503,-0.00122699386503,,-0.00122655966508
1985-04-19,0.0036855036855,0.0036855036855,0.0036855036855,0.0036855036855,,0.00368519875252
1985-04-22,-0.00979192166463,-0.00979192166463,-0.00979192166463,-0.00979192166463,,-0.00979194546546
1985-04-23,-0.0185414091471,-0.0185414091471,-0.0185414091471,-0.0185414091471,,-0.0185413917197
1985-04-24,-0.0125944584383,-0.0125944584383,-0.0125944584383,-0.0125944584383,,-0.0125941043503
1985-04-25,0.00255102040816,0.00255102040816,0.00255102040816,0.00255102040816,,0.00255063602232
1985-04-26,0.00254452926209,0.00254452926209,0.00254452926209,0.00254452926209,,0.0025446650915
1985-04-29,-0.00380710659898,-0.00380710659898,-0.00380710659898,-0.00380710659898,,-0.00380730931015
1985-04-30,-0.0178343949045,-0.0178343949045,-0.0178343949045,-0.0178343949045,,-0.0178343102904
1985-05-01,-0.029831387808,-0.029831387808,-0.029831387808,-0.029831387808,,-0.0298313946608
1985-05-02,0.00133689839572,0.00133689839572,0.00133689839572,0.00133689839572,,0.00133696974582
1985-05-03,-0.00934579439252,-0.00934579439252,-0.00934579439252,-0.00934579439252,,-0.009345748647
1985-05-06,-0.00134770889488,-0.00134770889488,-0.00134770889488,-0.00134770889488,,-0.00134778066366
1985-05-07,0.0,0.0,0.0,0.0,,0.0
1985-05-08,0.0148448043185,0.0148448043185,0.0148448043185,0.0148448043185,,0.0148450461722
1985-05-09,0.0265957446809,0.0265957446809,0.0265957446809,0.0265957446809,,0.026595531461
1985-05-10,0.0181347150259,0.0181347150259,0.0181347150259,0.0181347150259,,0.0181346261712
1985-05-13,0.0330788804071,0.0330788804071,0.0330788804071,0.0330788804071,,0.0330790914043
1985-05-14,0.0147783251232,0.0147783251232,0.0147783251232,0.0147783251232,,0.0147781076517
1985-05-15,-0.0157766990291,-0.0157766990291,-0.0157766990291,-0.0157766990291,,-0.0157765526406
1985-05-16,-0.0123304562269,-0.0123304562269,-0.0123304562269,-0.0123304562269,,-0.0123306104428
1985-05-17,-0.00749063670412,-0.00749063670412,-0.00749063670412,-0.00749063670412,,-0.00749052813589
1985-05-20,0.0188679245283,0.0188679245283,0.0188679245283,0.0188679245283,,0.0188679051927
1985-05-21,-0.0111111111111,-0.0111111111111,-0.0111111111111,-0.0111111111111,,-0.0111112005166
1985-05-22,-0.00624219725343,-0.00624219725343,-0.00624219725343,-0.00624219725343,,-0.00624202202049
1985-05-23,-0.00628140703518,-0.00628140703518,-0.00628140703518,-0.00628140703518,,-0.00628122959394
1985-05-24,-0.0139064475348,-0.0139064475348,-0.0139064475348,-0.0139064475348,,-0.013906670196
1985-05-28,-0.0217948717949,-0.0217948717949,-0.0217948717949,-0.0217948717949,,-0.0217949882964
1985-05-29,0.0,0.0,0.0,0.0,,0.0
1985-05-30,0.00131061598952,0.00131061598952,0.00131061598952,0.00131061598952,,0.00131068596125
1985-05-31,0.0,0.0,0.0,0.0,,0.0
1985-06-03,-0.0143979057592,-0.0143979057592,-0.0143979057592,-0.0143979057592,,-0.0143976070636
1985-06-04,-0.0146082337317,-0.0146082337317,-0.0146082337317,-0.0146082337317,,-0.0146084672199
1985-06-05,-0.00404312668464,-0.00404312668464,-0.00404312668464,-0.00404312668464,,-0.00404334199097
1985-06-06,0.0,0.0,0.0,0.0,,0.0
1985-06-07,-0.0108254397835,-0.0108254397835,-0.0108254397835,-0.0108254397835,,-0.0108254673819
1985-06-10,-0.0177838577291,-0.0177838577291,-0.0177838577291,-0.0177838577291,,-0.0177836945928
1985-06-11,0.00557103064067,0.00557103064067,0.00557103064067,0.00557103064067,,0.00557132774612
1985-06-12,0.0,0.0,0.0,0.0,,0.0
1985-06-13,-0.00415512465374,-0.00415512465374,-0.00415512465374,-0.00415512465374,,-0.00415534502058
1985-06-14,0.019471488178,0.019471488178,0.019471488178,0.019471488178,,0.0194713920448
1985-06-17,0.0,0.0,0.0,0.0,,0.0
1985-06-18,0.0327421555252,0.0327421555252,0.0327421555252,0.0327421555252,,0.0327422351326
1985-06-19,0.0145310435931,0.0145310435931,0.0145310435931,0.0145310435931,,0.0145312795964
1985-06-20,-0.0234375,-0.0234375,-0.0234375,-0.0234375,,-0.0234376823279
1985-06-21,0.0,0.0,0.0,0.0,,0.0
1985-06-24,0.0,0.0,0.0,0.0,,0.0
1985-06-25,0.0,0.0,0.0,0.0,,0.0
1985-06-26,-0.00133333333333,-0.00133333333333,-0.00133333333333,-0.00133333333333,,-0.00133340430339
1985-06-27,-0.00934579439252,-0.00934579439252,-0.00934579439252,-0.00934579439252,,-0.009345748647
1985-06-28,-0.00269541778976,-0.00269541778976,-0.00269541778976,-0.00269541778976,,-0.00269556132731
1985-07-01,-0.0148648648649,-0.0148648648649,-0.0148648648649,-0.0148648648649,,-0.0148645576386
1985-07-02,-0.0205761316872,-0.0205761316872,-0.0205761316872,-0.0205761316872,,-0.0205761063925
1985-07-03,0.00980392156863,0.00980392156863,0.00980392156863,0.00980392156863,,0.00980387122834
1985-07-05,0.0235783633842,0.0235783633842,0.0235783633842,0.0235783633842,,0.0235784856276
1985-07-08,0.0162601626016,0.0162601626016,0.0162601626016,0.0162601626016,,0.0162599202735
1985-07-09,0.00266666666667,0.00266666666667,0.00266666666667,0.00266666666667,,0.00266680860679
1985-07-10,0.00531914893617,0.00531914893617,0.00531914893617,0.00531914893617,,0.00531888961476
1985-07-11,-0.0026455026455,-0.0026455026455,-0.0026455026455,-0.0026455026455,,-0.00264564376703
1985-07-12,-0.0053050397878,-0.0053050397878,-0.0053050397878,-0.0053050397878,,-0.00530478327321
1985-07-15,0.0,0.0,0.0,0.0,,0.0
1985-07-16,0.00933333333333,0.00933333333333,0.00933333333333,0.00933333333333,,0.00933328698554
1985-07-17,0.0317040951123,0.0317040951123,0.0317040951123,0.0317040951123,,0.0317041697519
1985-07-18,0.01152368758,0.01152368758,0.01152368758,0.01152368758,,0.0115237790735
1985-07-19,-0.0101265822785,-0.0101265822785,-0.0101265822785,-0.0101265822785,,-0.0101266044705
1985-07-22,-0.0306905370844,-0.0306905370844,-0.0306905370844,-0.0306905370844,,-0.0306906050295
1985-07-23,0.0131926121372,0.0131926121372,0.0131926121372,0.0131926121372,,0.0131927766203
1985-07-24,-0.02734375,-0.02734375,-0.02734375,-0.02734375,,-0.0273441395186
1985-07-25,-0.0374832663989,-0.0374832663989,-0.0374832663989,-0.0374832663989,,-0.0374830882758
1985-07-26,0.00139082058414,0.00139082058414,0.00139082058414,0.00139082058414,,0.00139089465404
1985-07-29,0.0208333333333,0.0208333333333,0.0208333333333,0.0208333333333,,0.0208333097596
1985-07-30,-0.00680272108844,-0.00680272108844,-0.00680272108844,-0.00680272108844,,-0.00680252880711
1985-07-31,-0.00684931506849,-0.00684931506849,-0.00684931506849,-0.00684931506849,,-0.00684967816278
1985-08-01,-0.0248275862069,-0.0248275862069,-0.0248275862069,-0.0248275862069,,-0.0248272258369
1985-08-02,-0.016973125884,-0.016973125884,-0.016973125884,-0.016973125884,,-0.0169734494205
1985-08-05,-0.010071942446,-0.010071942446,-0.010071942446,-0.010071942446,,-0.0100718935324
1985-08-06,-0.0145348837209,-0.0145348837209,-0.0145348837209,-0.0145348837209,,-0.0145350661654
1985-08-07,0.0176991150442,0.0176991150442,0.0176991150442,0.0176991150442,,0.0176994606468
1985-08-08,0.0333333333333,0.0333333333333,0.0333333333333,0.0333333333333,,0.0333333333333
1985-08-09,0.00140252454418,0.00140252454418,0.00140252454418,0.00140252454418,,0.00140259906463
1985-08-12,0.0588235294118,0.0588235294118,0.0588235294118,0.0588235294118,,0.0588232273701
1985-08-13,-0.0224867724868,-0.0224867724868,-0.0224867724868,-0.0224867724868,,-0.0224868943645
1985-08-14,-0.0148849797023,-0.0148849797023,-0.0148849797023,-0.0148849797023,,-0.0148846731358
1985-08-15,0.00824175824176,0.00824175824176,0.00824175824176,0.00824175824176,,0.0082416368006
1985-08-16,-0.00544959128065,-0.00544959128065,-0.00544959128065,-0.00544959128065,,-0.00544932664548
1985-08-19,0.0178082191781,0.0178082191781,0.0178082191781,0.0178082191781,,0.0178080471861
1985-08-20,-0.00403768506057,-0.00403768506057,-0.00403768506057,-0.00403768506057,,-0.00403789978772
1985-08-21,-0.00540540540541,-0.00540540540541,-0.00540540540541,-0.00540540540541,,-0.00540514355641
1985-08-22,-0.0135869565217,-0.0135869565217,-0.0135869565217,-0.0135869565217,,-0.013587124969
1985-08-23,-0.00550964187328,-0.00550964187328,-0.00550964187328,-0.00550964187328,,-0.00550937446521
1985-08-26,0.0,0.0,0.0,0.0,,0.0
1985-08-27,-0.0180055401662,-0.0180055401662,-0.0180055401662,-0.0180055401662,,-0.0180059308876
1985-08-28,-0.0169252468265,-0.0169252468265,-0.0169252468265,-0.0169252468265,,-0.0169250020971
1985-08-29,-0.00430416068867,-0.00430416068867,-0.00430416068867,-0.00430416068867,,-0.00430438960074
1985-08-30,0.00720461095101,0.00720461095101,0.00720461095101,0.00720461095101,,0.00720499577679
1985-09-03,-0.0243204577969,-0.0243204577969,-0.0243204577969,-0.0243204577969,,-0.0243205820203
1985-09-04,0.00293255131965,0.00293255131965,0.00293255131965,0.00293255131965,,0.00293270721129
1985-09-05,0.0131578947368,0.0131578947368,0.0131578947368,0.0131578947368,,0.0131574010604
1985-09-06,-0.017316017316,-0.017316017316,-0.017316017316,-0.017316017316,,-0.0173157679412
1985-09-09,-0.0117474302496,-0.0117474302496,-0.0117474302496,-0.0117474302496,,-0.0117474574791
1985-09-10,0.00148588410104,0.00148588410104,0.00148588410104,0.00148588410104,,0.00148596324617
1985-09-11,0.0,0.0,0.0,0.0,,0.0
1985-09-12,0.013353115727,0.013353115727,0.013353115727,0.013353115727,,0.0133532215387
1985-09-13,0.00292825768668,0.00292825768668,0.00292825768668,0.00292825768668,,0.002927816704
1985-09-16,-0.0014598540146,-0.0014598540146,-0.0014598540146,-0.0014598540146,,-0.0014593374703
1985-09-17,-0.00146198830409,-0.00146198830409,-0.00146198830409,-0.00146198830409,,-0.00146206579475
1985-09-18,-0.0102489019034,-0.0102489019034,-0.0102489019034,-0.0102489019034,,-0.0102488495094
1985-09-19,-0.0103550295858,-0.0103550295858,-0.0103550295858,-0.0103550295858,,-0.0103549761011
1985-09-20,0.0104633781764,0.0104633781764,0.0104633781764,0.0104633781764,,0.0104633235666
1985-09-23,0.042899408284,0.042899408284,0.042899408284,0.042899408284,,0.0428992727895
1985-09-24,0.00425531914894,0.00425531914894,0.00425531914894,0.00425531914894,,0.00425496754749
1985-09-25,-0.0141242937853,-0.0141242937853,-0.0141242937853,-0.0141242937853,,-0.0141238988359
1985-09-26,0.00286532951289,0.00286532951289,0.00286532951289,0.00286532951289,,0.00286548168397
1985-09-30,-0.0214285714286,-0.0214285714286,-0.0214285714286,-0.0214285714286,,-0.0214291242655
1985-10-01,-0.00583941605839,-0.00583941605839,-0.00583941605839,-0.00583941605839,,-0.00583913391235
1985-10-02,0.0014684287812,0.0014684287812,0.0014684287812,0.0014684287812,,0.00146850695612
1985-10-03,-0.00733137829912,-0.00733137829912,-0.00733137829912,-0.00733137829912,,-0.00733117073552
1985-10-04,0.0118168389956,0.0118168389956,0.0118168389956,0.0118168389956,,0.0118162612887
1985-10-07,-0.00583941605839,-0.00583941605839,-0.00583941605839,-0.00583941605839,,-0.00583913391235
1985-10-08,-0.00293685756241,-0.00293685756241,-0.00293685756241,-0.00293685756241,,-0.00293701391223
1985-10-09,-0.00147275405007,-0.00147275405007,-0.00147275405007,-0.00147275405007,,-0.00147283268621
1985-10-10,0.00147492625369,0.00147492625369,0.00147492625369,0.00147492625369,,0.00147500512196
